Name,Gross Export,Code,Sector,Share
"Aluminum foil < 0.2 mm","$263,741,667","7607","Metals","0.03578274189727158%"
"Angles of iron or nonalloy steel","$260,414,554","7216","Metals","0.035331340997685784%"
"Other bars of iron, not further worked than forged","$232,915,749","7214","Metals","0.031600483249681934%"
"Flat-rolled products of stainless steel of a width < 600 mm","$227,015,789","7220","Metals","0.030800015321024207%"
"Bars of stainless steel, hot-rolled","$209,462,402","7221","Metals","0.028418486745776662%"
"Aluminum bars","$205,628,553","7604","Metals","0.027898335224780503%"
"Aluminum plates > 0.2 mm","$203,144,775","7606","Metals","0.027561352494235615%"
"Tubes of cast iron","$185,290,419","7303","Metals","0.02513899041638463%"
"Iron and nonalloy steel","$176,495,618","7206","Metals","0.023945769421763154%"
"Wrenches","$175,911,300","8204","Metals","0.023866492982747053%"
"Wire of iron or steel, not insulated","$173,576,012","7312","Metals","0.023549656402807654%"
"Copper wire","$170,817,106","7408","Metals","0.023175346107283383%"
"Other bars and rods of other alloy steel","$168,595,124","7228","Metals","0.022873882143281128%"
"Other bars and rods of iron or nonalloy steel","$165,034,792","7215","Metals","0.022390839617336237%"
"Hand tools n.e.c.","$156,964,647","8205","Metals","0.02129593520237113%"
"Stoppers, caps and lids of metal","$132,776,803","8309","Metals","0.018014286956387043%"
"Containers for compressed or liquified gas","$131,663,060","7311","Metals","0.017863181601051235%"
"Powders of iron or steel","$127,155,087","7205","Metals","0.01725156935117921%"
"Household articles of aluminum","$125,593,134","7615","Metals","0.017039653798773646%"
"Aluminum structures (bridges, towers etc)","$125,130,547","7610","Metals","0.01697689302451179%"
"Padlocks and locks","$118,902,267","8301","Metals","0.01613188078871691%"
"Copper plates, sheets and strip > 0.15 mm","$117,800,843","7409","Metals","0.015982446794612897%"
"Copper waste and scrap","$117,101,110","7404","Metals","0.01588751160435339%"
"Flat-rolled iron, width < 600mm, not clad","$96,695,364","7211","Metals","0.013118993642649292%"
"Copper tubes and pipes","$95,410,662","7411","Metals","0.012944693689957671%"
"Tanks etc. < 300 liters, iron or steel","$89,212,882","7310","Metals","0.012103819494390872%"
"Springs of iron or steel","$86,421,946","7320","Metals","0.011725163578259867%"
"Nails and similar articles of iron or steel","$85,652,473","7317","Metals","0.011620766521590322%"
"Flexible tubing of base metal","$85,120,030","8307","Metals","0.01154852814279821%"
"Aluminum containers, <300 liters","$84,464,586","7612","Metals","0.011459601793970228%"
"Nickel unwrought","$74,045,699","7502","Metals","0.010046035448468067%"
"Cutlery","$72,840,046","8215","Metals","0.009882460346333478%"
"Pliers, pincers and other metal handtools","$72,757,033","8203","Metals","0.009871197686220249%"
"Razors","$71,827,289","8212","Metals","0.00974505611002957%"
"Unrefined copper","$71,348,566","7402","Metals","0.009680106108976882%"
"Chain of iron or steel","$70,494,322","7315","Metals","0.009564207878268827%"
"Articles for utensils, of cermet","$68,575,661","8209","Metals","0.009303896520824646%"
"Flat-rolled products of other alloy steel, width < 600 mm","$68,506,584","7226","Metals","0.009294524605912022%"
"Knives and blades for machines","$68,304,900","8208","Metals","0.009267161441801858%"
"Wire of iron or nonalloy steel","$67,241,612","7217","Metals","0.009122901490390896%"
"Screws and similar articles of copper","$61,746,603","7415","Metals","0.008377374661025005%"
"Stainless steel in ingots","$61,626,994","7218","Metals","0.008361146895331878%"
"Bars of other alloy steel","$60,346,643","7227","Metals","0.00818743725782165%"
"Wire etc. used for welding","$60,056,418","8311","Metals","0.008148061430766096%"
"Household articles of copper","$59,687,951","7418","Metals","0.008098070241627741%"
"Copper tube or pipe fittings","$56,757,425","7412","Metals","0.00770047566859714%"
"Copper bars, rods and profiles","$54,780,004","7407","Metals","0.007432192139225026%"
"Tanks etc. > 300 liters, iron or steel","$54,206,475","7309","Metals","0.007354379481062068%"
"Handtools for gardening","$50,024,197","8201","Metals","0.006786955395520676%"
"Nickel bars, wire etc.","$49,862,000","7505","Metals","0.006764949568934648%"
"Railway construction material of iron or steel","$45,217,063","7302","Metals","0.0061347549406429915%"
"Copper foil < 0.15 mm thick","$45,084,408","7410","Metals","0.006116757179119848%"
"Aluminum tube or pipe fittings","$42,649,526","7609","Metals","0.005786408337591093%"
"Flat-rolled iron, width < 600mm, clad","$41,578,096","7212","Metals","0.005641043732949409%"
"Tungsten (wolfram)","$38,971,072","8101","Metals","0.005287339792373373%"
"Stoves and similar non-electric appliances of iron or steel","$38,299,417","7321","Metals","0.005196214041245805%"
"Ornaments, statuettes, etc. of metal","$35,824,337","8306","Metals","0.004860411398369892%"
"Anchors of iron or steel","$30,352,678","7316","Metals","0.00411805254406386%"
"Handsaws","$30,338,908","8202","Metals","0.00411618432065597%"
"Cloth of iron or steel wire","$28,740,200","7314","Metals","0.0038992820905919454%"
"Ferrous waste and scrap","$26,373,941","7204","Metals","0.0035782435682294705%"
"Cobalt","$25,720,969","8105","Metals","0.003489652604170139%"
"Wire of other alloy steel","$23,124,106","7229","Metals","0.003137327241520579%"
"Magnesium","$22,368,931","8104","Metals","0.0030348700438405777%"
"Nickel tubes and pipes","$21,787,291","7507","Metals","0.0029559569383238488%"
"Nickel waste and scrap","$21,733,043","7503","Metals","0.002948596925002771%"
"Unwrought tin","$21,669,449","8001","Metals","0.00293996890761705%"
"Waste or scrap, aluminium","$20,828,203","7602","Metals","0.002825834160413408%"
"Zinc powders","$19,740,304","7903","Metals","0.002678235149722011%"
"Sheet piling of iron or steel","$19,421,216","7301","Metals","0.002634943379876192%"
"Paper clips and similar office articles, of metal","$18,981,093","8305","Metals","0.0025752303739974025%"
"Antimony","$18,812,162","8110","Metals","0.002552310922398395%"
"Clasps, buckles etc. of metal","$18,307,429","8308","Metals","0.002483832054908581%"
"Other articles of zinc","$17,562,776","7907","Metals","0.002382802413270542%"
"Aluminum tubes and pipes","$17,396,367","7608","Metals","0.00236022513011269%"
"Other alloy steel in primary form","$17,001,103","7224","Metals","0.0023065982995319795%"
"Aluminum powders","$15,889,206","7603","Metals","0.002155743397385059%"
"Copper mattes","$15,789,237","7401","Metals","0.002142180258251915%"
"Sanitary ware and parts of iron or steel","$15,474,418","7324","Metals","0.0020994676783645774%"
"Zinx bars and wire","$13,575,188","7904","Metals","0.001841792591729309%"
"Knife sets","$12,671,324","8211","Metals","0.0017191622444272443%"
"Safes","$12,594,250","8303","Metals","0.0017087053489341622%"
"Articles for sewing of iron or steel","$12,161,868","7319","Metals","0.001650042591232604%"
"Other articles of nickel","$11,482,451","7508","Metals","0.0015578637427853521%"
"Copper wire, uninsulated","$10,663,459","7413","Metals","0.0014467482725402572%"
"Radiators for central heating of iron or steel","$9,647,322","7322","Metals","0.001308885459975006%"
"Manganese","$8,317,629","8111","Metals","0.0011284814230898947%"
"Other cutlery","$8,086,420","8214","Metals","0.0010971125003654992%"
"Aluminum containers for compressed or liquefied gas","$7,579,043","7613","Metals","0.0010282749122736184%"
"Titanium","$6,416,106","8108","Metals","0.0008704952372335448%"
"Nickel plates","$6,028,806","7506","Metals","0.0008179489100094384%"
"Molybdenum","$5,973,373","8102","Metals","0.0008104281236499913%"
"Lead foil <2mm","$5,924,663","7804","Metals","0.0008038194698955731%"
"Master alloys of copper","$5,781,773","7405","Metals","0.0007844330906106453%"
"Hand-operated appliances, food preparation, <10kg","$5,623,447","8210","Metals","0.0007629524559499588%"
"Sign plates and similar plates of base metal","$5,433,044","8310","Metals","0.0007371198240303835%"
"Retail tool sets","$5,173,550","8206","Metals","0.0007019133777698819%"
"Tantalum","$4,446,291","8103","Metals","0.0006032436401228993%"
"Other articles of copper","$4,438,726","7419","Metals","0.0006022172704728855%"
"Tin bars and wire","$4,420,961","8003","Metals","0.0005998070316318417%"
"Other articles of lead","$3,457,268","7806","Metals","0.000469059477483686%"
"Nickel mattes","$3,405,045","7501","Metals","0.000461974202899063%"
"Other metals","$2,599,296","8112","Metals","0.00035265545615365516%"
"Copper powders and flakes","$2,412,794","7406","Metals","0.0003273520863629238%"
"Cermets","$1,638,726","8113","Metals","0.00022233161019016487%"
"Barbed wire of iron or steel","$1,281,389","7313","Metals","0.00017385046655143396%"
"Other articles of tin","$1,012,865","8007","Metals","0.00013741888903652066%"
"Nickel powders","$968,807","7504","Metals","0.00013144138817197204%"
"Scissors","$904,298","8213","Metals","0.00012268922957940848%"
"Paper trays and similar office equipment, of base metal","$886,052","8304","Metals","0.00012021373180886612%"
"Zinc plates and foil","$686,485","7905","Metals","0.00009313778839256552%"
"Zinc waste and scrap","$543,078","7902","Metals","0.00007368126593393548%"
"Aluminum containers, >300 liters","$172,530","7611","Metals","0.000023407740345920638%"
"Zirconium","$167,979","8109","Metals","0.000022790290474511117%"
"Bismuth","$127,732","8106","Metals","0.000017329841128297313%"
"Lead waste or scrap","$117,182","7802","Metals","0.00001589848622973206%"
"Cadmium","$92,167","8107","Metals","0.000012504614875456255%"
"Tin waste and scrap","$1,563","8002","Metals","2.120576025078187e-7%"
"Gas turbines","$3,279,011,072","8411","Machinery","0.44487474505752556%"
"Transmission shafts","$1,787,240,577","8483","Machinery","0.24248109524204128%"
"Appliances for thermostatically controlled valves","$1,762,196,907","8481","Machinery","0.23908333412995106%"
"Parts suitable for use with spark-ignition engines","$1,454,463,947","8409","Machinery","0.19733214173696675%"
"Compression-ignition internal combustion piston engines","$1,372,616,402","8408","Machinery","0.18622760292452223%"
"Pumps, compressors, fans, etc.","$1,299,238,014","8414","Machinery","0.1762721038617145%"
"Pumps for liquids","$1,244,799,931","8413","Machinery","0.16888630132422144%"
"Medical instruments","$1,159,092,535","9018","Machinery","0.15725808320973123%"
"Parts for use with hoists and excavation machinery","$1,145,902,490","8431","Machinery","0.15546854429759416%"
"Machines n.e.c.","$1,043,779,125","8479","Machinery","0.14161311503212334%"
"Equipment for temperature change of materials","$970,042,639","8419","Machinery","0.13160903157818135%"
"Self-propelled bulldozers, excavators and road rollers","$956,484,134","8429","Machinery","0.12976950242662008%"
"Centrifuges","$900,920,346","8421","Machinery","0.1222309716079811%"
"Ball or roller bearings","$841,923,825","8482","Machinery","0.11422671005995669%"
"Optical fibers","$813,082,195","9001","Machinery","0.110313666611321%"
"Machinery for working minerals","$751,610,641","8474","Machinery","0.10197360879707282%"
"Other engines and motors","$628,100,660","8412","Machinery","0.08521658355289737%"
"Spark-ignition reciprocating internal combustion piston engines","$485,962,482","8407","Machinery","0.06593220655257133%"
"Machines for preparing textile fibers","$403,594,053","8445","Machinery","0.0547569976107444%"
"Parts and accessories for office machines","$388,245,058","8473","Machinery","0.05267454650351184%"
"Machinery for working rubber or plastics","$359,987,001","8477","Machinery","0.048840678417171934%"
"X-ray machines","$355,207,941","9022","Machinery","0.048192286858732385%"
"Automatic regulating instruments","$304,595,323","9032","Machinery","0.04132549835602984%"
"Measuring instruments","$288,566,938","9031","Machinery","0.039150872063533175%"
"Air conditioners","$282,150,699","8415","Machinery","0.03828035878173077%"
"Other office machines","$267,526,248","8472","Machinery","0.036296209058728164%"
"Instruments for measuring properties of liquids or gases","$264,014,203","9026","Machinery","0.0358197177966683%"
"Other lifting machinery","$252,657,282","8428","Machinery","0.03427888514207412%"
"Orthopedic appliances","$247,401,395","9021","Machinery","0.03356580081944328%"
"Refrigerators, freezers","$241,414,220","8418","Machinery","0.032753500130834994%"
"Auxiliary machinery for use with knitting and textile machines","$233,068,222","8448","Machinery","0.03162116978763918%"
"Pens","$229,719,804","9608","Machinery","0.03116687836519899%"
"Machinery for soil preparation or cultivation","$222,954,268","8432","Machinery","0.03024897475429666%"
"Parts and accessories for metal working machines","$220,849,963","8466","Machinery","0.029963476434881932%"
"Computers","$216,780,854","8471","Machinery","0.02941140637801502%"
"Machinery for the industrial preparation of food or drink","$215,489,745","8438","Machinery","0.029236237165528603%"
"Machinery parts, not containing electrical features, n.e.c.","$213,894,873","8485","Machinery","0.029019855378819164%"
"Dish washing machines","$208,641,958","8422","Machinery","0.02830717427768202%"
"Metal-rolling mills","$204,553,935","8455","Machinery","0.0277525380931799%"
"Instruments for measuring electricity","$197,675,798","9030","Machinery","0.02681935751612275%"
"Sports equipment","$189,246,018","9506","Machinery","0.025675660179930584%"
"Molding boxes for metal foundry","$189,148,670","8480","Machinery","0.025662452640910154%"
"Machines for assembling electric lamps","$187,779,772","8475","Machinery","0.025476729526413833%"
"Steam boilers","$185,718,465","8402","Machinery","0.025197064894006548%"
"Worked vegetable or mineral carving material","$160,107,482","9602","Machinery","0.021722334469919214%"
"Toys","$155,976,225","9503","Machinery","0.021161832579475428%"
"Instruments for physical or chemical analysis","$150,364,482","9027","Machinery","0.02040046804558545%"
"Parts of military weapons","$146,093,475","9305","Machinery","0.019821005790490048%"
"Christmas and other festivity articles","$136,483,959","9505","Machinery","0.018517249600969562%"
"Steam turbines","$135,360,592","8406","Machinery","0.01836483852434998%"
"Surveying instruments","$132,373,688","9015","Machinery","0.01795959495354959%"
"Sprays and powder dispersers","$132,226,015","8424","Machinery","0.017939559648152827%"
"Other moving, excavating or boring machinery","$126,395,894","8430","Machinery","0.0171485670175767%"
"Brooms and mops","$125,816,664","9603","Machinery","0.017069980885074717%"
"Printers and copiers","$116,569,490","8443","Machinery","0.015815384884810713%"
"Gaskets and similar joints of metal sheeting","$102,890,200","8484","Machinery","0.013959468415578992%"
"Harvesting or agricultural machinery","$97,819,070","8433","Machinery","0.013271450712568453%"
"Ships' derricks; cranes","$94,767,987","8426","Machinery","0.01285749975541403%"
"Machinery for processing grain","$91,425,375","8437","Machinery","0.01240399605302512%"
"Tools for hand working, pneumatic, hydraulic motors","$90,323,144","8467","Machinery","0.012254452570446876%"
"Other parts for machines and appliances","$88,770,718","9033","Machinery","0.012043829579000425%"
"Machinery for processing fabrics","$86,191,845","8451","Machinery","0.011693944981718182%"
"Pulleys and winches","$86,005,966","8425","Machinery","0.011668726136486864%"
"Gas, liquid or electricity meters","$84,167,587","9028","Machinery","0.01141930691496369%"
"Other machinery for making paper","$82,929,607","8441","Machinery","0.01125134589720769%"
"Fork-lift trucks","$82,826,644","8427","Machinery","0.011237376551764943%"
"Cash registers, calculators, etc.","$80,660,646","8470","Machinery","0.010943508130193139%"
"Household- or laundry-type washing machines","$74,467,157","8450","Machinery","0.010103216109400721%"
"Sewing machines","$71,581,641","8452","Machinery","0.009711728198359167%"
"Machinery for making paper","$70,037,089","8439","Machinery","0.00950217349965881%"
"Munitions of war","$66,739,928","9306","Machinery","0.00905483629125044%"
"Machine tools for working wood","$65,870,497","8465","Machinery","0.008936877587855703%"
"Hydraulic turbines, water wheels and regulators","$65,157,091","8410","Machinery","0.00884008733451297%"
"Navigational instruments","$58,723,057","9014","Machinery","0.007967159743666014%"
"Industrial furnaces","$56,496,961","8417","Machinery","0.00766513761909004%"
"Meters","$56,373,040","9029","Machinery","0.007648324829480078%"
"Machine tools for molding and forging metals","$54,876,144","8462","Machinery","0.007445235784717734%"
"Pencils, crayons, pastels, etc.","$47,544,786","9609","Machinery","0.006450565150932375%"
"Thermometers, hydrometers etc.","$46,271,393","9025","Machinery","0.006277799529287948%"
"Auxiliary parts for use with boilers","$45,631,445","8404","Machinery","0.006190975576242732%"
"Machines used in metallurgy","$44,885,656","8454","Machinery","0.006089791809565379%"
"Other agricultural machinery","$44,077,213","8436","Machinery","0.005980107558545399%"
"Looms","$44,056,716","8446","Machinery","0.005977326659838679%"
"Instruments designed for demonstrational purposes","$38,244,507","9023","Machinery","0.005188764212100761%"
"Games","$38,166,696","9504","Machinery","0.005178207325274954%"
"Lathes for removing metal","$33,451,380","8458","Machinery","0.004538464135238641%"
"Machinery for soldering","$30,345,556","8468","Machinery","0.00411708627775224%"
"Water gas generators","$29,998,240","8405","Machinery","0.004069964717756972%"
"Weighing machinery","$29,835,501","8423","Machinery","0.00404788535616099%"
"Slide fasteners","$29,163,875","9607","Machinery","0.003956763539563474%"
"Liquid crystal devices","$29,066,644","9013","Machinery","0.003943571874336707%"
"Machines with grinding stones for finishing metal","$28,414,698","8460","Machinery","0.003855120111237179%"
"Watches","$28,353,614","9102","Machinery","0.003846832634211211%"
"Buttons","$27,410,984","9606","Machinery","0.003718942769942532%"
"Glasses","$26,139,066","9004","Machinery","0.0035463772666370044%"
"Furnace burners","$25,274,024","8416","Machinery","0.0034290140340147595%"
"Musical instruments, electric","$25,252,096","9207","Machinery","0.0034260389866009456%"
"Machines for testing the mechanical properties of materials","$25,191,538","9024","Machinery","0.003417822873809731%"
"Machining centers for working metal","$25,050,154","8457","Machinery","0.003398640818740655%"
"Drafting tables and machines","$23,559,815","9017","Machinery","0.0031964413847906234%"
"Machines for working materials by laser and similar means","$23,149,861","8456","Machinery","0.0031408215112279296%"
"Lenses and other optical elements","$23,031,143","9002","Machinery","0.003124714630578842%"
"Other clock or watch parts","$22,207,618","9114","Machinery","0.00301298415258444%"
"Therapy applicances","$20,998,943","9019","Machinery","0.002848999045283648%"
"Smoking pipes","$20,411,382","9614","Machinery","0.0027692826172688706%"
"Machines to extrude, cut manmade textile fibres","$20,304,579","8444","Machinery","0.002754792285777737%"
"Other machine tools for planing and cutting metals","$19,972,688","8461","Machinery","0.002709763488750275%"
"Other machine tools for working metal, without removal","$19,277,034","8463","Machinery","0.002615381710493734%"
"Calendering or other rolling machines, other than for metals or glass","$19,269,969","8420","Machinery","0.0026144231775687707%"
"Machine tools for drilling by removing metal","$18,592,002","8459","Machinery","0.002522441055624165%"
"Dairy machinery","$15,108,979","8434","Machinery","0.0020498873084331287%"
"Automatic goods-vending machines","$14,073,082","8476","Machinery","0.001909343588493882%"
"Machinery for preparing tobacco","$13,967,870","8478","Machinery","0.0018950691134618587%"
"Parts of musical instruments","$13,961,886","9209","Machinery","0.0018942572435364548%"
"Bookbinding machinery","$13,597,621","8440","Machinery","0.0018448361542354242%"
"Machinery for making printing components","$13,593,641","8442","Machinery","0.0018442961739040223%"
"Cigarette lighters","$13,354,124","9613","Machinery","0.001811800076156188%"
"Worked animal carving material","$12,668,532","9601","Machinery","0.0017187834441545625%"
"Other clocks","$12,650,537","9105","Machinery","0.0017163420004199957%"
"Watch straps","$12,225,307","9113","Machinery","0.0016586495792335592%"
"Optical microscopes","$11,358,059","9011","Machinery","0.0015409870509803922%"
"Fishing and hunting equipment","$9,976,161","9507","Machinery","0.0013535001816327595%"
"Machine tools for working stone","$9,186,179","8464","Machinery","0.0012463205981750936%"
"Central heating boilers","$8,756,295","8403","Machinery","0.0011879967527518875%"
"Combs, hair-slides etc.","$8,417,183","9615","Machinery","0.0011419882577412468%"
"Cinematographic cameras and projectors","$8,220,273","9007","Machinery","0.0011152727986818646%"
"Photographic cameras","$7,570,104","9006","Machinery","0.0010270621273031659%"
"Swords","$7,118,760","9307","Machinery","0.000965826729640793%"
"Scent sprays","$6,877,783","9616","Machinery","0.000933132548655811%"
"Vacuum vessels","$6,569,475","9617","Machinery","0.0008913033386020806%"
"Fairground amusements","$5,850,440","9508","Machinery","0.0007937493794087285%"
"Binoculars and telescopes","$5,754,386","9005","Machinery","0.0007807174018327299%"
"Watch cases and parts","$5,492,327","9111","Machinery","0.0007451629531727193%"
"Frames for spectacles, goggles","$5,405,197","9003","Machinery","0.0007333417254654217%"
"Machines for wine and juice production","$4,767,303","8435","Machinery","0.0006467964456867124%"
"Electrostatic photo-copyers","$4,728,048","9009","Machinery","0.0006414705844029988%"
"Knitting machines","$4,453,062","8447","Machinery","0.0006041622850535331%"
"Musical instruments, string","$3,932,578","9202","Machinery","0.0005335464250511789%"
"Other breathing appliances and gas masks","$3,837,688","9020","Machinery","0.0005206723713710977%"
"Watches with precious metal","$3,495,961","9101","Machinery","0.0004743090902884429%"
"Microscopes, other than optical","$3,386,707","9012","Machinery","0.00045948622317111136%"
"Other musical instruments, n.e.c.","$3,354,221","9208","Machinery","0.00045507873547113124%"
"Typewriter ribbons and ink pads","$3,145,919","9612","Machinery","0.00042681768446819866%"
"Musical instruments, percussion","$2,809,306","9206","Machinery","0.0003811482374093603%"
"Time switches","$2,757,352","9107","Machinery","0.00037409945898281434%"
"Machinery for preparing leather","$2,428,410","8453","Machinery","0.0003294707629597006%"
"Watch movements, complete","$2,062,714","9108","Machinery","0.0002798555249515756%"
"Mannequins","$1,623,946","9618","Machinery","0.00022032635659767252%"
"Balances of a sensitivity < 50 milligram","$1,553,046","9016","Machinery","0.00021070710898551362%"
"Musical instruments, wind","$1,522,257","9205","Machinery","0.00020652985913035478%"
"Apparatus and equipment for photographic laboratories, n.e.c.","$1,307,903","9010","Machinery","0.00017744771240741112%"
"Hand sieves and riddles","$1,304,194","9604","Machinery","0.0001769444995809866%"
"Other firearms","$1,234,870","9303","Machinery","0.00016753907332618686%"
"Other arms (air guns, truncheons, etc.)","$1,095,231","9304","Machinery","0.0001485937684275373%"
"Clocks with watch movements","$1,007,676","9103","Machinery","0.00013671487950394671%"
"Travel sets","$993,049","9605","Machinery","0.0001347303839493198%"
"Slates and boards, with writing or drawing surfaces","$796,545","9610","Machinery","0.00010807000831067847%"
"Military weapons, other than pistols and swords","$664,111","9301","Machinery","0.00009010223062000638%"
"Apparatus for measuring intervals of time","$637,640","9106","Machinery","0.00008651081872238356%"
"Machinery to manufacture felt","$563,860","8449","Machinery","0.00007650083157393387%"
"Pianos","$457,394","9201","Machinery","0.00006205622203548383%"
"Hand-operated stamps","$429,499","9611","Machinery","0.000058271611144917217%"
"Clock movements, complete, unassembled","$359,487","9110","Machinery","0.000048772841556447995%"
"Instrument panel clocks for vehicles","$321,715","9104","Machinery","0.000043648183999234095%"
"Clock movements, complete","$216,487","9109","Machinery","0.00002937153819200905%"
"Clock cases","$170,152","9112","Machinery","0.00002308510888158053%"
"Revolvers and pistols","$110,481","9302","Machinery","0.00001498933844060545%"
"Nuclear reactors and related equipment","$81,760","8401","Machinery","0.000011092661280255441%"
"Still image projectors","$62,860","9008","Machinery","0.000008528433073347078%"
"Cars","$6,416,238,077","8703","Vehicles","0.8705131565758137%"
"Parts of motor vehicles","$6,376,752,223","8708","Vehicles","0.8651559745334505%"
"Motorcycles","$2,875,106,640","8711","Vehicles","0.3900756372570122%"
"Special function vessels, n.e.c.","$1,907,617,624","8905","Vehicles","0.2588130645214981%"
"Motor vehicles for transporting goods","$1,742,437,444","8704","Vehicles","0.23640249961259857%"
"Tractors","$1,426,122,639","8701","Vehicles","0.1934869787002325%"
"Parts of motorcycles or wheelchairs","$949,448,513","8714","Vehicles","0.12881495545194724%"
"Parts of other aircraft","$923,050,165","8803","Vehicles","0.12523340050182113%"
"Cargo ships and similar vessels","$862,367,303","8901","Vehicles","0.11700034725228%"
"Vehicle chassis fitted with engines","$305,360,550","8706","Vehicles","0.04142931934323026%"
"Other vessels","$298,142,024","8906","Vehicles","0.04044995701616669%"
"Tugs and pusher craft","$207,065,475","8904","Vehicles","0.028093287390046493%"
"Self-propelled railway coaches","$177,910,701","8603","Vehicles","0.024137758614552387%"
"Trailers and semi-trailers","$141,957,199","8716","Vehicles","0.0192598229550002%"
"Buses","$133,841,896","8702","Vehicles","0.018158791798375436%"
"Other aircraft and spacecraft","$123,217,910","8802","Vehicles","0.016717398963931016%"
"Parts of railway locomotives","$81,500,394","8607","Vehicles","0.011057439638568528%"
"Special purpose motor vehicles","$66,469,544","8705","Vehicles","0.00901815236111834%"
"Containers for multimodal transportation","$57,237,407","8609","Vehicles","0.007765596482523505%"
"Bicycles","$52,854,614","8712","Vehicles","0.007170967835135118%"
"Railway coaches, not self-propelled","$51,322,708","8605","Vehicles","0.006963128862884738%"
"Vehicle Bodies","$35,430,243","8707","Vehicles","0.0048069433057258%"
"Wheelchairs","$24,798,406","8713","Vehicles","0.003364485299024636%"
"Railway cars, not self-propelled","$15,507,925","8606","Vehicles","0.0021040136886571106%"
"Railway track fixtures","$14,622,549","8608","Vehicles","0.001983891672100513%"
"Aircraft launching gear","$10,689,287","8805","Vehicles","0.001450252446409465%"
"Other floating structures","$7,379,939","8907","Vehicles","0.0010012617856647147%"
"Tanks and other armored fighting vehicles","$6,325,613","8710","Vehicles","0.0008582177397135576%"
"Work trucks","$5,201,960","8709","Vehicles","0.0007057678604872505%"
"Railway service vehicles","$4,654,764","8604","Vehicles","0.0006315278912857992%"
"Other rail locomotives","$4,579,319","8602","Vehicles","0.0006212920078429315%"
"Pleasure or sport boats","$2,184,533","8903","Vehicles","0.0002963831289694259%"
"Parachutes","$812,104","8804","Vehicles","0.00011018095152079947%"
"Baby carriages","$507,985","8715","Vehicles","0.00006892007754954209%"
"Floating structures for scrapping","$507,217","8908","Vehicles","0.00006881588033986453%"
"Gliders, hang gliders","$328,103","8801","Vehicles","0.0000445148659984791%"
"Fishing vessels","$294,413","8902","Vehicles","0.00003994402746457737%"
"Electric trains","$10,264","8601","Vehicles","0.000001392552291836373%"
"Transmission apparatus for radio, telephone and TV","$7,798,972,362","8525","Electronics","1.058113487594664%"
"Electrical transformers","$2,472,995,646","8504","Electronics","0.3355198513775011%"
"Insulated electrical wire","$1,683,324,021","8544","Electronics","0.22838237756691043%"
"Parts for use with electric generators","$1,160,067,683","8503","Electronics","0.1573903849032503%"
"Electrical apparatus for < 1k volts","$1,008,920,757","8536","Electronics","0.13688375998067404%"
"Parts for electrical apparatus","$920,094,190","8538","Electronics","0.12483235317515894%"
"Electric generating sets and rotary converters","$920,018,130","8502","Electronics","0.12482203385254424%"
"Monitors and projectors","$825,424,491","8528","Electronics","0.11198818849180842%"
"Batteries","$789,721,880","8507","Electronics","0.10714429207982552%"
"Electronic integrated circuits","$688,697,568","8542","Electronics","0.09343797512670853%"
"Electric motors and generators","$670,210,601","8501","Electronics","0.09092978453191572%"
"Electrical boards","$596,276,310","8537","Electronics","0.0808988641911765%"
"Semiconductor devices","$575,837,139","8541","Electronics","0.07812581134440277%"
"Sound storage media","$474,453,748","8523","Electronics","0.06437077690449697%"
"Telephones","$442,501,910","8517","Electronics","0.060035760805969646%"
"Electrical ignition equipment","$329,697,827","8511","Electronics","0.04473124167988328%"
"Carbon articles for eletrical purposes","$289,516,784","8545","Electronics","0.03927974094741779%"
"Radar","$253,151,758","8526","Electronics","0.03434597240698625%"
"Electrical lighting equipment used for motor vehicles","$228,888,739","8512","Electronics","0.031054124909390822%"
"Electrical apparatus for > 1k volts","$211,094,743","8535","Electronics","0.028639952080987935%"
"Electrical capacitors","$175,661,671","8532","Electronics","0.023832624955071796%"
"Electrical machines with individual functions n.e.c.","$174,691,071","8543","Electronics","0.023700940304403794%"
"Parts of radios, telephones, and T.V.s","$169,366,290","8529","Electronics","0.022978508895101696%"
"Electrical insulators of any material","$153,021,764","8546","Electronics","0.02076099066241666%"
"Electronic printed circuits","$134,339,920","8534","Electronics","0.01822636043268852%"
"Industrial electric furnaces","$127,891,766","8514","Electronics","0.017351517132726143%"
"Electric heaters","$122,660,748","8516","Electronics","0.01664180687312586%"
"Vacuum cleaners","$82,062,320","8508","Electronics","0.011133678077689968%"
"Electric soldering machines","$79,456,603","8515","Electronics","0.010780151462313215%"
"Electromechanical domestic appliances","$78,544,022","8509","Electronics","0.010656338449546618%"
"Microphones","$68,943,969","8518","Electronics","0.009353866137884435%"
"Electric sound or visual signaling apparatus","$63,761,541","8531","Electronics","0.008650748251224558%"
"Electromagnets","$62,027,726","8505","Electronics","0.008415515588337742%"
"Insulating fittings for electrical machines","$57,917,642","8547","Electronics","0.00785788631185294%"
"Electrical resistors","$52,852,139","8533","Electronics","0.007170632043346117%"
"Electrical filament","$48,142,810","8539","Electronics","0.006531701130255558%"
"Reception apparatus for radio broadcasting","$42,510,451","8527","Electronics","0.0057675395525183006%"
"Video recording apparatus","$41,639,448","8521","Electronics","0.005649367570460004%"
"Primary cells and primary batteries","$32,550,525","8506","Electronics","0.00441624202934793%"
"Electric signal and traffic controls","$23,118,273","8530","Electronics","0.0031365358582861403%"
